id,許可證字號,動物用藥品名稱,英文名稱,業者名稱,有效期間,官方網址
205851,動物藥入字第05851號,疥剋妥,PORECT,信毅貿易有限公司,"至90年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05851
205852,動物藥入字第05852號,默之爾雞新城病不活化疫苗,"MBL ND",鎰泰興業有限公司,"至98年10月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05852
205853,動物藥入字第05853號,安寶健,"AMOXINJECT 15%",佳力德實業有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05853
205854,動物藥入字第05854號,畜寧24%注射液,TRIVETRIN,台灣英特威動物藥品股份有限公司,"至100年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05854
205855,動物藥入字第05855號,禽必威雞新城病、傳染性支氣管炎不活化混合疫苗,"NOBILIS IB+ND LEG",台灣英特威動物藥品股份有限公司,至107年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05855
205856,動物藥入字第05856號,雅碧雞馬立克病活毒疫苗(SB1+HVT株),"MAREK VACCINE SB-1+H.V.T FC-126 STRAIN CELL ASSOCIATED",季達藥品有限公司,"至96年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05856
205857,動物藥入字第05857號,雅碧雞家禽霍亂不活化菌苗,"CHOLERIN TRIPLE",季達藥品有限公司,至104年12月31日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05857
205858,動物藥入字第05858號,全保狂犬病不活化疫苗,"RM IMRAB 3(RABIES VACCINE, KILLED VIRUS)",台灣龍馬躍股份有限公司,至107年10月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05858
205859,動物藥入字第05859號,雅碧雞新城病、傳染性鼻炎不活化混合疫苗,"CORYZA + N.D.V VACCINE",季達藥品有限公司,至104年12月31日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05859
205860,動物藥入字第05860號,生化雞痘組織培養活毒疫苗,"BIO-POX M",皇輝貿易有限公司,"至90年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05860
205861,動物藥入字第05861號,科布蘭單氯羅沙西林鈉,"CLOXACILLIN SODIUM",俐泰有限公司,"至90年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05861
205862,動物藥入字第05862號,科布蘭安莫西林三水合物,"AMOXYCILLIN TRIHYDRATE",俐泰有限公司,"至90年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05862
205863,動物藥入字第05863號,科布蘭安匹西林三水合物,"AMIPICILLIN TRIHYDRATE",俐泰有限公司,"至90年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05863
205864,動物藥入字第05864號,復洛得-20,FLOROCOL-20,先靈葆雅動物藥品股份有限公司,"至96年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05864
205865,動物藥入字第05865號,北研雞傳染性華氏囊炎活毒疫苗,"LIVE IBD VACCINE FOR CHICKS KITASATO",台灣第一製藥股份有限公司,"至90年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05865
205866,動物藥入字第05866號,通滅,DECTOMAX,臺灣碩騰股份有限公司,至107年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05866
205867,動物藥入字第05867號,西華雞傳染性喉頭氣管炎活毒疫苗,"CEVAC LT L",法商西華股份有限公司台灣分公司,至107年12月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05867
205868,動物藥入字第05868號,「吉斯特」普魯卡因基青黴素,"STERILE PROCAINE PENICILLIN G",東信化學藥品有限公司,"至90年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05868
205869,動物藥入字第05869號,「吉斯特」芐基青黴素鉀,"STERILE POTASSIUM PENICILLIN G",東信化學藥品有限公司,"至90年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05869
205870,動物藥入字第05870號,消普靈,"CHANOPRIM INJECTION",世強化學製藥股份有限公司,至104年12月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05870
205871,動物藥入字第05871號,歐法姆克痢黴素,"COLISTIMETHATE SODIUM",百歐敏國際有限公司,"至91年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05871
205872,動物藥入字第05872號,貝歐克雞里奧病毒不活化疫苗,"BIO AVA",台灣龍馬躍股份有限公司,至108年02月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05872
205873,動物藥入字第05873號,泰榮,TYLOVETO-20,國菁企業有限公司,至108年06月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05873
205874,動物藥入字第05874號,〞吉斯特〞芐基青黴素鈉,"STERILE SODIUM PENICILLIN G",東信化學藥品有限公司,"至91年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05874
205875,動物藥入字第05875號,〞吉斯特〞苯基青黴素,"STERILE BENZATHINE PENICILLIN G",東信化學藥品有限公司,"至91年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05875
205876,動物藥入字第05876號,殺滅能針劑,"CHANAMOX LA",世強化學製藥股份有限公司,至105年04月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05876
205877,動物藥入字第05877號,樂絛淨,CANITENOL-BT,佳力德實業有限公司,至108年02月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05877
205878,動物藥入字第05878號,生化雞痘活毒疫苗,"BIO-POX R",皇輝貿易有限公司,"至91年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05878
205879,動物藥入字第05879號,生化雞傳染性華氏囊炎不活化疫苗,"BIO-BURS K",皇輝貿易有限公司,"至91年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05879
205880,動物藥入字第05880號,西華雞痘活毒疫苗,"CEVAC FP L",法商西華股份有限公司台灣分公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05880
205881,動物藥入字第05881號,"培尼 30",PEN-30,國菁企業有限公司,"至101年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05881
205882,動物藥入字第05882號,西華雞腦脊髓炎活毒疫苗,"CEVAC TREMOR L",法商西華股份有限公司台灣分公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05882
205883,動物藥入字第05883號,西華雞新城病活毒疫苗(LASOTA株),"CEVAC NEW L",法商西華股份有限公司台灣分公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05883
205884,動物藥入字第05884號,西華雞新城病、傳染性支氣管炎活毒混合疫苗,"CEVAC BI L",法商西華股份有限公司台灣分公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05884
205885,動物藥入字第05885號,西華雞新城病活毒疫苗(B1株),"CEVAC UNIL",華駝有限公司,"至95年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05885
205886,動物藥入字第05886號,西華雞傳染性支氣管炎活毒疫苗,"CEVAC MASS L",法商西華股份有限公司台灣分公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05886
205887,動物藥入字第05887號,禽必威雞新城病、傳染性鼻炎不活化混合疫苗,"NOBILIS CORYZA + ND",先靈葆雅動物藥品股份有限公司,"至99年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05887
205888,動物藥入字第05888號,禽必威雞新城病、產卵下降症不活化混合疫苗,"NOBILIS ND + EDS",台灣英特威動物藥品股份有限公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05888
205889,動物藥入字第05889號,貝歐克雞新城病、傳染性支氣管炎不活化混合疫苗,"BIO NEW BI",台灣龍馬躍股份有限公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05889
205890,動物藥入字第05890號,生化新城雞瘟、傳染性支氣管炎活毒混合疫苗,"BIO-SOTA+BRON MM",皇輝貿易有限公司,"至91年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05890
205891,動物藥入字第05891號,諾華泰撲菌贊原料級,"DENAGARD 80% COATED",台灣諾華股份有限公司,至108年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05891
205892,動物藥入字第05892號,拜剋星,"BAYCOXIN ORAL SOLUTION",台灣拜耳股份有限公司,至108年04月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05892
205893,動物藥入字第05893號,諾華泰妙素,"TIAMULIN HYDROGENFUMARATE",台灣諾華股份有限公司,"至99年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05893
205894,動物藥入字第05894號,雅碧雞新城病不活化疫苗(濃縮),"NECTIV FORTE",季達藥品有限公司,至104年12月31日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05894
205895,動物藥入字第05895號,衛特豬丹毒桿菌不活化菌苗,RHUSILYSAT,有泉行有限公司,"至91年04月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05895
205896,動物藥入字第05896號,“亞基卡”福美奎寧,"FLUMEQUINE 98%",大東亞貿易有限公司,"至93年05月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05896
205897,動物藥入字第05897號,亞基卡帝牧靈,"TIAMULIN HYDROGEN FUMARATE BULK 98%",大東亞貿易有限公司,"至93年05月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05897
205898,動物藥入字第05898號,"歐寶黴素 200 WS","OSSITETRA 200 WS",佳力德實業有限公司,至108年05月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05898
205899,動物藥入字第05899號,克蘇美七五％,"COSUMIX PLUS 750 AD US VET. MEDICATED CONCENTRATE",台灣諾華股份有限公司,"至91年05月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05899
205900,動物藥入字第05900號,福德士犬瘟熱、腺病毒第二型、小病毒、副流行性感冒活毒、冠狀病毒死毒混合疫苗,"DURAMUNE DA2PP+CVK",建盈股份有限公司,"至91年05月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05900
205901,動物藥入字第05901號,美坐磺胺,SULPHAMETHOXAZOLE,勝達有限公司,"至91年05月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05901
205902,動物藥入字第05902號,普豬威豬假性狂犬病活毒疫苗,"PORCILIS AD BEGONIA",新加坡商英特威藥品股份有限公司台灣分公司,"至97年05月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05902
205903,動物藥入字第05903號,波多黎各鹽酸林可黴素獸醫級,"LINCOMYCIN HCL VET GRADE",輝瑞大藥廠股份有限公司,"至99年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05903
205904,動物藥入字第05904號,百靈佳豬假性狂犬病活毒疫苗,"INGELVAC AUJESZKY MLV",台灣百靈佳殷格翰股份有限公司,至108年05月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05904
205905,動物藥入字第05905號,齊安產注射液,SYNCHROMATE,佳力德實業有限公司,至108年06月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05905
205906,動物藥入字第05906號,安帝洛25,"ANTIROBE CAPSULES 25 MG",法瑪西亞股份有限公司,"至91年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05906
205907,動物藥入字第05907號,安比西靈,AMPIVETO-20,國菁企業有限公司,"至101年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05907
205908,動物藥入字第05908號,”維特拉”三水安比西林,"AMPICILLIN TRIHYDRATE",百歐敏國際有限公司,"至91年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05908
205909,動物藥入字第05909號,”維特拉”賜福力欣,"CEPHALEXIN MONOHYDRATE",百歐敏國際有限公司,"至91年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05909
205910,動物藥入字第05910號,”維特拉”三水化對羥安比西林,"AMOXYCILLIN TRIHYDRATE",百歐敏國際有限公司,"至91年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05910
205911,動物藥入字第05911號,富道雞新城病、傳染性支氣管炎、慢性呼吸器病不活化混合疫苗,"NEW BRONZ MG",美商惠氏藥廠(亞洲)股份有限公司台灣分公司,"至103年06月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05911
205912,動物藥入字第05912號,抑萬菌20％,"IMEQUYL 20％",台灣龍馬躍股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05912
205913,動物藥入字第05913號,三美蘇普林,TRIMETHOPRIM,勝達有限公司,"至93年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05913
205914,動物藥入字第05914號,伯俐瑪長效安莫西林注,"AMOXIJECT LA",佳力德實業有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05914
205915,動物藥入字第05915號,龍馬躍雞腦脊髓炎活毒疫苗,MYELOVAX,台灣龍馬躍股份有限公司,"至103年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05915
205916,動物藥入字第05916號,好康,"AMOXOIL RETARD",佳力德實業有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05916
205917,動物藥入字第05917號,泰樂威T,TYLOVET-T,比利時商浩衛製藥有限公司台灣分公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05917
205918,動物藥入字第05918號,泰樂威-P,TYLOVET-P,比利時商浩衛製藥有限公司台灣分公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05918
205919,動物藥入字第05919號,長效培尼,RETARDPEN,國菁企業有限公司,"至97年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05919
205920,動物藥入字第05920號,龍馬躍雞傳染性支氣管炎活毒疫苗,"BIORAL H120",台灣龍馬躍股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05920
205921,動物藥入字第05921號,益畜,"EXCENEL RTU",臺灣碩騰股份有限公司,至108年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=05921
101700,動物藥製字第01700號,合成掃蟲淨顆粒,,合成化學製藥股份有限公司,"至69年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01700
101703,動物藥製字第01703號,合成雞藥片,,合成化學製藥股份有限公司,"至75年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01703
101704,動物藥製字第01704號,黃黴素顆粒,,合成化學製藥股份有限公司,"至75年09月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01704
101705,動物藥製字第01705號,新力體朗針,,裕生藥業有限公司,"至77年05月25日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01705
101706,動物藥製字第01706號,新使得胃針,,裕生藥業有限公司,"至77年05月25日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01706
101707,動物藥製字第01707號,歐克喜注射劑,"Oxytetracycline HCl INJ. ""SWISS""",大安化學製藥股份有限公司第一廠,至108年08月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01707
101709,動物藥製字第01709號,康爾命針,,裕生藥業有限公司,"至75年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01709
