藥品分類分組名稱,醫令申報數量
"ATENOLOL , 一般錠劑膠囊劑 , 100.00 MG",52739886
"ATENOLOL 100MG + CHLORTHALIDONE 25MG, 一般錠劑膠囊劑,",1678528
"BETAXOLOL , 一般錠劑膠囊劑 , 20.00 MG",4968472
"BISOPROLOL , 一般錠劑膠囊劑 , 1.25 MG",1276635
"BISOPROLOL , 一般錠劑膠囊劑 , 5.00 MG",67386181
"BISOPROLOL , 一般錠劑膠囊劑 , 10.00 MG",2735
"CARTEOLOL , 一般錠劑膠囊劑 , 5.00 MG",2059979
"CARTEOLOL , 一般錠劑膠囊劑 , 15.00 MG",146169
"CARVEDILOL , 一般錠劑膠囊劑 , 6.25 MG",17218695
"CARVEDILOL , 一般錠劑膠囊劑 , 25.00 MG",25937238
"ESMOLOL , 注射劑 , 10.00 MG",95
"ESMOLOL , 注射劑 , 100.00 MG",30
"LABETALOL , 一般錠劑膠囊劑 , 100.00 MG",60
"LABETALOL , 一般錠劑膠囊劑 , 200.00 MG",14979593
"LABETALOL , 注射劑 , 25.00 MG",205696
"METOPROLOL , 一般錠劑膠囊劑 , 100.00 MG",1092303
"METOPROLOL , 緩釋錠劑膠囊劑 , 100.00 MG",7917921
"METOPROLOL , 緩釋錠劑膠囊劑 , 25.00 MG",216084
"NADOLOL , 一般錠劑膠囊劑 , 80.00 MG",705256
"PINDOLOL , 一般錠劑膠囊劑 , 5.00 MG",358694
"PROPRANOLOL , 一般錠劑膠囊劑 , 10.00 MG",160292124
"PROPRANOLOL , 一般錠劑膠囊劑 , 20.00 MG",1132690
"PROPRANOLOL , 一般錠劑膠囊劑 , 40.00 MG",9297565
"PROPRANOLOL , 注射劑 , 2.00 MG",1692
"SOTALOL , 一般錠劑膠囊劑 , 80.00 MG",6529
"SOTALOL , 一般錠劑膠囊劑 , 160.00 MG",134121
"AMLODIPINE , 一般錠劑膠囊劑 , 5.00 MG",207816508
"AMLODIPINE , 一般錠劑膠囊劑 , 10.00 MG",653399
"BARNIDIPINE , 緩釋錠劑膠囊劑 , 10.00 MG",1573897
"BARNIDIPINE , 緩釋錠劑膠囊劑 , 15.00 MG",54173
"DILTIAZEM , 一般錠劑膠囊劑 , 30.00 MG",49850066
"DILTIAZEM , 一般錠劑膠囊劑 , 60.00 MG",6036258
"DILTIAZEM , 緩釋錠劑膠囊劑 , 90.00 MG",15215176
"DILTIAZEM , 緩釋錠劑膠囊劑 , 120.00 MG",3293762
"DILTIAZEM , 緩釋錠劑膠囊劑 , 180.00 MG",3593654
"DILTIAZEM , 注射劑 , 10.00 MG",2307
"DILTIAZEM , 注射劑 , 50.00 MG",4704
"FELODIPINE , 緩釋錠劑膠囊劑 , 2.50 MG",1062661
"FELODIPINE , 緩釋錠劑膠囊劑 , 5.00 MG",77730981
"FELODIPINE , 緩釋錠劑膠囊劑 , 10.00 MG",5357196
"ISRADIPINE , 一般錠劑膠囊劑 , 5.00 MG",1013745
"LACIDIPINE , 一般錠劑膠囊劑 , 2.00 MG",1849
"LACIDIPINE , 一般錠劑膠囊劑 , 4.00 MG",4048186
"LERCANIDIPINE , 一般錠劑膠囊劑 , 10.00 MG",19427651
"NICARDIPINE , 一般錠劑膠囊劑 , 20.00 MG",2420525
"NICARDIPINE , 注射劑 , 10.00 MG",214801
"NIFEDIPINE , 一般錠劑膠囊劑 , 5.00 MG",6822342
"NIFEDIPINE ,一般錠劑膠囊劑, 10.00 MG",18385529
"NIFEDIPINE , 緩釋錠劑膠囊劑 , 20.00 MG",12642085
"NIFEDIPINE , 緩釋錠劑膠囊劑 , 30.00 MG",46813324
"NIFEDIPINE , 軟膠囊劑(限簽) , 10.00 MG",638046
"NIMODIPINE , 一般錠劑膠囊劑 , 30.00 MG",268231
"NIMODIPINE , 注射劑 , 10.00 MG",29597
"NISOLDIPIN , 一般錠劑膠囊劑 , 5.00 MG",471376
"NISOLDIPIN , 一般錠劑膠囊劑 , 10.00 MG",180048
"NITRENDIPINE , 一般錠劑膠囊劑 , 10.00 MG",11492933
"VERAPAMIL , 一般錠劑膠囊劑 , 40.00 MG",7127965
"VERAPAMIL , 一般錠劑膠囊劑 , 80.00 MG",5885
"VERAPAMIL , 緩釋錠劑膠囊劑 , 120.00 MG",2514977
"VERAPAMIL , 緩釋錠劑膠囊劑 , 240.00 MG",4061103
"VERAPAMIL , 注射劑 , 5.00 MG",15564
"BENAZEPRIL , 一般錠劑膠囊劑 , 5.00 MG",107718
"BENAZEPRIL , 一般錠劑膠囊劑 , 10.00 MG",30005
"BENAZEPRIL 10MG + AMLODIPINE 5MG, 一般錠劑膠囊劑",325052
"CANDESARTAN 8MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",15359668
"CAPTOPRIL , 一般錠劑膠囊劑 , 12.50 MG",1053068
"CAPTOPRIL , 一般錠劑膠囊劑 , 25.00 MG",21498052
"CAPTOPRIL , 一般錠劑膠囊劑 , 50.00 MG",3169445
"CILAZAPRIL , 一般錠劑膠囊劑 , 2.50 MG",628922
"CILAZAPRIL , 一般錠劑膠囊劑 , 5.00 MG",49421
"ENALAPRIL , 一般錠劑膠囊劑 , 5.00 MG",7879643
"ENALAPRIL , 一般錠劑膠囊劑 , 10.00 MG",199637
"ENALAPRIL , 一般錠劑膠囊劑 , 20.00 MG",43296386
"FOSINOPRIL , 一般錠劑膠囊劑 , 10.00 MG",15955932
"FOSINOPRIL , 一般錠劑膠囊劑 , 20.00 MG",7931
"IMIDAPRIL , 一般錠劑膠囊劑 , 5.00 MG",5202866
"IMIDAPRIL , 一般錠劑膠囊劑 , 10.00 MG",1885934
"IRBESARTAN 150MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",40249731
"IRBESARTAN 300MG + HYDROCHLOROTHIAZIDE 0-25MG,一般錠劑膠囊劑",1648
"LISINOPRIL , 一般錠劑膠囊劑 , 5.00 MG",262997
"LISINOPRIL , 一般錠劑膠囊劑 , 10.00 MG",16861128
"LISINOPRIL , 一般錠劑膠囊劑 , 20.00 MG",2395252
"LOSARTAN 50MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",48367206
"LOSARTAN 100MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",351418
"OLMESARTAN 20MG + HYDROCHLOROTHIAZIDE 0-25MG, 一般錠劑膠囊劑",7051446
"PERINDOPRIL , 一般錠劑膠囊劑 , 3.3-3.4MG",10039285
"PERINDOPRIL , 一般錠劑膠囊劑 , 6.6-6.8 MG",3596
"PERINDOPRIL 1.65-1.7MG + INDAPAMIDE 0.625MG, 一般錠劑膠囊劑,",1865444
"PERINDOPRIL 3.3-3.4MG + INDAPAMIDE 1.25MG, 一般錠劑膠囊劑",1201454
"QUINAPRIL , 一般錠劑膠囊劑 , 5.00 MG",2639
"QUINAPRIL , 一般錠劑膠囊劑 , 10.00 MG",3107776
"QUINAPRIL , 一般錠劑膠囊劑 , 20.00 MG",89300
"RAMIPRIL , 一般錠劑膠囊劑 , 1.25 MG",1534
"RAMIPRIL , 一般錠劑膠囊劑 , 2.50 MG",6354177
"RAMIPRIL , 一般錠劑膠囊劑 , 10.00 MG",3844032
"TELMISARTAN 40MG + AMLODIPINE 0-10MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",13803524
"TELMISARTAN 80MG + AMLODIPINE 0-10MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",5031
"VALSARTAN 80MG + HYDROCHLOROTHIAZIDE 0-12.5MG, 一般錠劑膠囊劑",79764498
"VALSARTAN 160MG + HYDROCHLOROTHIAZIDE 0-25MG, 一般錠劑膠囊劑",7949401
"ACIPIMOX , 一般錠劑膠囊劑 , 250.00 MG",741929
"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",35918706
"ATORVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",7489
"ATORVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",6206414
"ATORVASTATIN 10 MG + AMLODIPINE 5 MG, 一般錠劑膠囊劑",790431
"BEZAFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",2749510
"BEZAFIBRATE , 緩釋錠劑膠囊劑 , 400.00 MG",811267
"CHOLESTYRAMINE , 口服顆粒劑 , 4.00 GM",523339
"CLOFIBRATE , 一般錠劑膠囊劑 , 200.00 MG",6848
"CLOFIBRATE , 一般錠劑膠囊劑 , 250.00 MG",66881
"CLOFIBRATE , 一般錠劑膠囊劑 , 500.00 MG",27035
"ETOFIBRATE , 一般錠劑膠囊劑 , 300.00 MG",114928
"ETOFIBRATE , 一般錠劑膠囊劑 , 500.00 MG",1315706
"EZETIMIBE , 一般錠劑膠囊劑 , 10.00 MG",1888857
"FENOFIBRATE , 一般錠劑膠囊劑 , 67.00-100.00 MG",3469483
"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",22531674
"FLUVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",9495
"FLUVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",387086
"FLUVASTATIN , 緩釋錠劑膠囊劑 , 80.00 MG",11978756
"GEMFIBROZIL , 一般錠劑膠囊劑 , 300.00 MG",19418903
"GEMFIBROZIL , 一般錠劑膠囊劑 , 600.00 MG",6506751
"LOVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",14828716
"NICERITROL , 一般錠劑膠囊劑 , 250.00 MG",13068
"NICOMOL , 一般錠劑膠囊劑 , 200.00 MG",257109
"PRAVASTATIN , 一般錠劑膠囊劑 , 5.00 MG",354896
"PRAVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",824720
"PRAVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",1793101
"PRAVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",3881618
"PROBUCOL , 一般錠劑膠囊劑 , 250.00 MG",135376
"ROSUVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",21600069
"ROSUVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",3482
"SIMVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",20954
"SIMVASTATIN , 一般錠劑膠囊劑 , 20.00 MG",15966820
"SIMVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",4333956
"SIMVASTATIN , 一般錠劑膠囊劑 , 80.00 MG",45
"SIMVASTATIN 10 MG + EZETIMIBE 10 MG, 一般錠劑膠囊劑",1093153
"SIMVASTATIN 20 MG + EZETIMIBE 10 MG, 一般錠劑膠囊劑",616155
"AMOROLFINE , 外用軟膏劑 , 5.00  MG/GM , 10.00 GM",5498
"BETAMETHASONE (DIPROPIONATE) 0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑,1.00GM",466357
"BETAMETHASONE(DIPROPIONATE) 0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑,5.00GM",28621
"BETAMETHASONE(DIPROPIONATE)  0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑,10.00GM",22535
"BETAMETHASONE 0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 12.00GM",1923
"BETAMETHASONE(DIPROPIONATE)  0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑,15.00GM",8050
"BETAMETHASONE (DIPROPIONATE)0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑,20.00GM",1114
"BETAMETHASONE 0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 25.00GM",55
"BETAMETHASONE 0.5MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 450.00GM",16
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 1.00GM",260398
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 3.00GM",10073
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 5.00GM",230977
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 7.00GM",93422
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 10.00GM",141386
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 20.00GM",35
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + TOLNAFTATE 10MG/GM +IODOCHLORHYDROXYQUIN 10MG/GM, 外用軟膏劑, 100.00GM",104
"BIFONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",116535
"BIFONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",36804
"BIFONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 6.00 GM",2216
"BIFONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",24193
"BIFONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",6899
"BIFONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",8
"BIFONAZOLE , 外用液劑 , 10.00  MG/ML , 1.00 ML",169544
"BIFONAZOLE , 外用液劑 , 10.00  MG/ML , 20.00 ML",11206
"BIFONAZOLE , 外用液劑 , 10.00  MG/ML , 40.00 ML",2519
"BUTENAFINE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",101720
"BUTENAFINE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",16398
"BUTENAFINE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",85149
"BUTENAFINE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",21673
"BUTENAFINE , 外用軟膏劑 , 10.00  MG/GM , 100.00 GM",1
"CICLOPIROX ETHANOLAMINE SALT , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",407
"CICLOPIROX ETHANOLAMINE SALT , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",55990
"CLOTRIMAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",136048
"CLOTRIMAZOLE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",50737
"CLOTRIMAZOLE , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",30258
"CLOTRIMAZOLE , 外用液劑 , 10.00  MG/ML , 15.00 ML",2605
"CLOTRIMAZOLE , 外用軟膏劑 , 20.00  MG/GM , 1.00 GM",3289
"CLOTRIMAZOLE , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",2213
"CLOTRIMAZOLE , 外用軟膏劑 , 20.00  MG/GM , 10.00 GM",190
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 1.00GM",78545
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 5.00GM",52466
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 6.50GM",263
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 10.00GM",77962
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 12.00GM",10712
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 15.00GM",2512
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 18.00GM",5745
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 20.00GM",4601
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 250.00GM",0
"DIFLUCORTOLONE 1MG/GM + ISOCONAZOLE 10MG/GM, 外用軟膏劑, 450.00GM",5867
"ECONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",30709
"ECONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",62309
"ECONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",4477
"ECONAZOLE , 外用液劑 , 10.00  MG/ML , 5.00 ML",30063
"ECONAZOLE , 外用液劑 , 10.00  MG/ML , 10.00 ML",170
"FENTICONAZOLE , 外用噴霧劑 , 300.00 MG",6507
"FENTICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",3528
"GRISEOFULVIN , 一般錠劑膠囊劑 , 125.00 MG",301610
"GRISEOFULVIN , 一般錠劑膠囊劑 , 250.00 MG",54214
"GRISEOFULVIN , 一般錠劑膠囊劑 , 500.00 MG",228156
"HYDROCORTISONE 10MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 5.00GM",1202
"HYDROCORTISONE 10MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 10.00GM",14572
"HYDROCORTISONE 10MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 15.00GM",282
"HYDROCORTISONE 10MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 20.00GM",86
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",1335
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",87
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 6.50 GM",6286
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 7.00 GM",1125
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 12.00 GM",12792
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",28277
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 450.00 GM",10
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 1.00 GM",240611
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",5582
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 10.00 GM",52972
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",14693
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 20.00 GM",15997
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 450.00 GM",52
"METHYL SALICYLATE 20MG/GM + TOLNAFTATE 20MG/GM, 外用軟膏劑, 10.00GM",160497
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 1.00 GM",25279
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",18900
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 10.00 GM",60534
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",897
"NAFTIFIN , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",430033
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",25508
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",47676
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",32684
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",8925
"OXICONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",3001
"SALICYLIC ACID , 外用軟膏劑 , 25.00  MG/GM , 10.00 GM",113375
"SALICYLIC ACID 30MG/GM + BENZOIC ACID 60MG/GM, 外用軟膏劑, 30.00GM",18899
"SALICYLIC ACID 16.7 %(W/W) + LACTIC ACID 16.7 %(W/W), 外用液劑, 15.00ML",45600
"SALICYLIC ACID 50MG/ML + PHENOL 20MG/ML + RESORCINOL 35MG/ML, 外用液劑, 35.00ML",28009
"SELENIUM , 外用噴霧劑 , 30.00 ML",7
"SERTACONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",27805
"SULCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",110801
"SULCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",11393
"SULCONAZOLE , 外用液劑 , 10.00  MG/ML , 10.00 ML",87726
"TERBINAFINE , 一般錠劑膠囊劑 , 250.00 MG",2255065
"TOLNAFTATE 10MG/GM + NYSTATIN 100000IU/GM, 外用軟膏劑, 5.00GM",3376
"TOLNAFTATE 10MG/GM + HEXACHLOROPHENE 2.5MG/GM, 外用軟膏劑, 20.00GM",2
"TOLNAFTATE 20MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 1.00GM",66127
"TOLNAFTATE 20MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 10.00GM",180
"TOLNAFTATE 20MG/GM + HEXACHLOROPHENE 5MG/GM, 外用軟膏劑, 1.00GM",19241
"TOLNAFTATE 20MG/GM + HEXACHLOROPHENE 5MG/GM, 外用軟膏劑, 5.00GM",13
"TOLNAFTATE 20MG/GM + SALICYLIC ACID 20MG/GM + DIPHENYLPYRALINE 2MG/GM, 外用軟膏劑, 10.00GM",2583
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 1.00GM",619728
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 3.50GM",265
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 5.00GM",185622
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 7.50GM",4
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 10.00GM",189314
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 12.00GM",29
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 15.00GM",39659
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 16.00GM",250
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 20.00GM",2735
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 100.00GM",121
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 500.00GM",345
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 1000.00GM",3
"TRIAMCINOLONE 1MG/GM + NYSTATIN 10KIU/GM, 外用軟膏劑, 1.00GM",2953
"TRIAMCINOLONE 1MG/GM + NYSTATIN 10KIU/GM, 外用軟膏劑, 10.00GM",4093
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 15.00GM",565
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 20.00GM",66
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 25.00GM",4400
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 30.00GM",28093
"BENZALKONIUM CHLORIDE 2.5MG/ML + CAMPHOR 1.5MG/ML + DIBUCAINE 1.5MG/ML +DIPHENHYDRAMINE 5MG/ML + ZINC OXIDE 100MG/ML, 外用液劑, 1.00ML",908069
"BENZALKONIUM CHLORIDE 2.5MG/ML + CAMPHOR 1.5MG/ML + DIBUCAINE 1.5MG/ML +DIPHENHYDRAMINE 5MG/ML + ZINC OXIDE 100MG/ML, 外用液劑, 30.00ML",18613
"BENZALKONIUM CHLORIDE 2.5MG/ML + CAMPHOR 1.5MG/ML + DIBUCAINE 1.5MG/ML +DIPHENHYDRAMINE 5MG/ML + ZINC OXIDE 100MG/ML, 外用液劑, 120.00ML",159962
"CALAMINE 20MG/ML + ZINC OXIDE 80MG/ML, 外用液劑, 53.00ML",3898
"CALAMINE 20MG/ML + ZINC OXIDE 80MG/ML, 外用液劑, 100.00ML",5431
"CALAMINE 80MG/ML + ZINC OXIDE 80MG/ML + PHENOL 0.01ML/ML + BENTONITE0.25ML/ML, 外用液劑, 1.00ML",5927293
"HYDROPHILIC OINTMENT 978MG/GM + VITAMIN A 5000IU/GM + VITAMIN E 20MG/GM, 外用軟膏劑, 1.00GM",520
"UREA , 外用軟膏劑 , 100.00  MG/GM , 20.00 GM",166442
"UREA , 外用軟膏劑 , 100.00  MG/GM , 30.00 GM",144730
"UREA , 外用軟膏劑 , 400.00  MG/GM , 10.00 GM",4027
"UREA , 外用軟膏劑 , 400.00  MG/GM , 30.00 GM",12979
"ZINC OXIDE , 外用軟膏劑 , 200.00  MG/GM , 1.00 GM",45098
"ZINC OXIDE , 外用軟膏劑 , 200.00  MG/GM , 28.40 GM",156893
"ZINC OXIDE , 外用軟膏劑 , 500.00  MG/GM , 10.00 GM",15877
"ACETAMIDOCAPROIC ACID , 外用軟膏劑 , 50.00  MG/GM , 1.00 GM",1812
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",6097
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",348
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",14632
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",825
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 40.00 GM",1
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 450.00 GM",4
"BENZOCAINE 20MG/GM + DIPHENHYDRAMINE 10MG/GM + ZINC OXIDE 320MG/GM, 外用軟膏劑, 20.00GM",105
"BENZOCAINE 10MG/ML + DIPHENHYDRAMINE 10MG/ML + ZINC OXIDE 50MG/ML +CALAMINE 100MG/ML + HEXACHLOROPHENE 5MG/ML, 外用液劑, 1.00ML",360
"BENZOCAINE 85MG + PREDNISOLONE 1MG + TETRACAINE 1.7MG + VITAMIN E 34MG + ZINCOXIDE 85MG, 栓劑",29057
"CALAMINE 80MG/ML + CAMPHOR 11MG/ML + DIPHENHYDRAMINE 10MG/ML, 外用液劑,1.00ML",53400
"CALAMINE 80MG/ML + CAMPHOR 11MG/ML + DIPHENHYDRAMINE 10MG/ML, 外用液劑,60.00ML",15894
"CALAMINE 80MG/ML + CAMPHOR 11MG/ML + DIPHENHYDRAMINE 10MG/ML, 外用液劑,100.00ML",14004
"CALAMINE 80MG/ML + ZINC OXIDE 60MGMG/ML + DIPHENHYDRAMINE 10MG/ML +CAMPHOR 10MG/ML, 外用液劑, 100.00ML",136
"CALAMINE 80MG/ML + ZINC OXIDE 60MGMG/ML + DIPHENHYDRAMINE 10MG/ML +CAMPHOR 10MG/ML, 外用液劑, 120.00ML",4984
"CAMPHOR 5MG/ML + MENTHOL 10MG/ML, 外用液劑, 1.00ML",666607
"CHLORPHENIRAMINE , 外用軟膏劑 , 5.00  MG/GM , 5.00 GM",3016
"DIBUCAINE , 外用軟膏劑 , 10.00  MG/GM , 30.00 GM",2
"DIPHENHYDRAMINE , 外用軟膏劑 , 40.00  MG/GM , 1.00 GM",7068
"DIPHENHYDRAMINE 10MG/ML + ZINC OXIDE 80MG/ML, 外用液劑, 180.00ML",248
