藥品分類分組名稱,醫令申報數量
"GRISEOFULVIN , 一般錠劑膠囊劑 , 125.00 MG",362528
"GRISEOFULVIN , 一般錠劑膠囊劑 , 250.00 MG",56043
"GRISEOFULVIN , 一般錠劑膠囊劑 , 500.00 MG",243181
"HYDROCORTISONE 10MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 5.00GM",2384
"HYDROCORTISONE 10MG/GM + MICONAZOLE 20MG/GM, 外用軟膏劑, 10.00GM",8890
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",5424
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",5
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 6.50 GM",3600
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 7.00 GM",1859
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 12.00 GM",14428
"ISOCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",57112
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 1.00 GM",295217
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",2757
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 10.00 GM",58123
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",32443
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 20.00 GM",17913
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 450.00 GM",32
"KETOCONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 1000.00 GM",225
"METHYL SALICYLATE 20MG/GM + TOLNAFTATE 20MG/GM, 外用軟膏劑, 10.00GM",159938
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 1.00 GM",25989
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",8785
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 10.00 GM",73348
"MICONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",685
"NAFTIFIN , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",131780
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",34524
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",36319
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",15265
"NAFTIFINE , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",31075
"OXICONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",125
"SALICYLIC ACID , 外用軟膏劑 , 25.00  MG/GM , 10.00 GM",90153
"SALICYLIC ACID 30MG/GM + BENZOIC ACID 60MG/GM, 外用軟膏劑, 30.00GM",19729
"SALICYLIC ACID 16.7 %(W/W) + LACTIC ACID 16.7 %(W/W), 外用液劑, 15.00ML",48317
"SALICYLIC ACID 50MG/ML + PHENOL 20MG/ML + RESORCINOL 35MG/ML, 外用液劑, 35.00ML",31143
"SERTACONAZOLE , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",64721
"SULCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",106012
"SULCONAZOLE , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",23652
"SULCONAZOLE , 外用液劑 , 10.00  MG/ML , 10.00 ML",149407
"TERBINAFINE , 一般錠劑膠囊劑 , 250.00 MG",2083717
"TOLNAFTATE 10MG/GM + NYSTATIN 100000IU/GM, 外用軟膏劑, 5.00GM",32
"TOLNAFTATE 10MG/GM + HEXACHLOROPHENE 2.5MG/GM, 外用軟膏劑, 20.00GM",42
"TOLNAFTATE 20MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 1.00GM",59525
"TOLNAFTATE 20MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 10.00GM",24
"TOLNAFTATE 20MG/GM + HEXACHLOROPHENE 5MG/GM, 外用軟膏劑, 1.00GM",2538
"TOLNAFTATE 20MG/GM + HEXACHLOROPHENE 5MG/GM, 外用軟膏劑, 5.00GM",20
"TOLNAFTATE 20MG/GM + SALICYLIC ACID 20MG/GM + DIPHENYLPYRALINE 2MG/GM, 外用軟膏劑, 10.00GM",1746
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 1.00GM",750050
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 3.50GM",540
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 5.00GM",139839
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 10.00GM",237006
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 12.00GM",3256
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 15.00GM",46571
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 16.00GM",2305
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 20.00GM",3390
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 100.00GM",76
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 450.00GM",15
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 500.00GM",27
"TRIAMCINOLONE 1MG/GM + ECONAZOLE 10MG/GM, 外用軟膏劑, 1000.00GM",51
"TRIAMCINOLONE 1MG/GM + NYSTATIN 10KIU/GM, 外用軟膏劑, 1.00GM",193
"TRIAMCINOLONE 1MG/GM + NYSTATIN 10KIU/GM, 外用軟膏劑, 10.00GM",31
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 15.00GM",2
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 20.00GM",220
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 25.00GM",1244
"UNDECYLENIC ACID 50MG/GM + UNDECYLENATE ZINC 200MG/GM, 外用軟膏劑, 30.00GM",433
"BENZALKONIUM CHLORIDE 2.5MG/ML + CAMPHOR 1.5MG/ML + DIBUCAINE 1.5MG/ML +DIPHENHYDRAMINE 5MG/ML + ZINC OXIDE 100MG/ML, 外用液劑, 1.00ML",654205
"BENZALKONIUM CHLORIDE 2.5MG/ML + CAMPHOR 1.5MG/ML + DIBUCAINE 1.5MG/ML +DIPHENHYDRAMINE 5MG/ML + ZINC OXIDE 100MG/ML, 外用液劑, 30.00ML",18615
"BENZALKONIUM CHLORIDE 2.5MG/ML + CAMPHOR 1.5MG/ML + DIBUCAINE 1.5MG/ML +DIPHENHYDRAMINE 5MG/ML + ZINC OXIDE 100MG/ML, 外用液劑, 120.00ML",184156
"CALAMINE 20MG/ML + ZINC OXIDE 80MG/ML, 外用液劑, 53.00ML",1802
"CALAMINE 20MG/ML + ZINC OXIDE 80MG/ML, 外用液劑, 100.00ML",5943
"CALAMINE 80MG/ML + ZINC OXIDE 80MG/ML + PHENOL 0.01ML/ML + BENTONITE0.25ML/ML, 外用液劑, 1.00ML",7146797
"HYDROPHILIC OINTMENT 978MG/GM + VITAMIN A 5000IU/GM + VITAMIN E 20MG/GM, 外用軟膏劑, 1.00GM",246
"UREA , 外用軟膏劑 , 100.00  MG/GM , 20.00 GM",194703
"UREA , 外用軟膏劑 , 100.00  MG/GM , 30.00 GM",176784
"UREA , 外用軟膏劑 , 400.00  MG/GM , 10.00 GM",30730
"UREA , 外用軟膏劑 , 400.00  MG/GM , 30.00 GM",22372
"ZINC OXIDE , 外用軟膏劑 , 200.00  MG/GM , 1.00 GM",34120
"ZINC OXIDE , 外用軟膏劑 , 200.00  MG/GM , 28.40 GM",215655
"ACETAMIDOCAPROIC ACID , 外用軟膏劑 , 50.00  MG/GM , 1.00 GM",101
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",10845
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",1542
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 10.00 GM",19213
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 18.00 GM",6
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",3497
"CENTELLA ASIATICA TITRATED EXTRACT , 外用軟膏劑 , 10.00  MG/GM , 40.00 GM",12
"BENZOCAINE 20MG/GM + DIPHENHYDRAMINE 10MG/GM + ZINC OXIDE 320MG/GM, 外用軟膏劑, 20.00GM",5
"BENZOCAINE 10MG/ML + DIPHENHYDRAMINE 10MG/ML + ZINC OXIDE 50MG/ML +CALAMINE 100MG/ML + HEXACHLOROPHENE 5MG/ML, 外用液劑, 1.00ML",3780
"BENZOCAINE 85MG + PREDNISOLONE 1MG + TETRACAINE 1.7MG + VITAMIN E 34MG + ZINCOXIDE 85MG, 栓劑",51119
"CALAMINE 80MG/ML + CAMPHOR 11MG/ML + DIPHENHYDRAMINE 10MG/ML, 外用液劑,1.00ML",99920
"CALAMINE 80MG/ML + CAMPHOR 11MG/ML + DIPHENHYDRAMINE 10MG/ML, 外用液劑,60.00ML",18243
"CALAMINE 80MG/ML + CAMPHOR 11MG/ML + DIPHENHYDRAMINE 10MG/ML, 外用液劑,100.00ML",20819
"CALAMINE 80MG/ML + ZINC OXIDE 60MGMG/ML + DIPHENHYDRAMINE 10MG/ML +CAMPHOR 10MG/ML, 外用液劑, 100.00ML",867
"CALAMINE 80MG/ML + ZINC OXIDE 60MGMG/ML + DIPHENHYDRAMINE 10MG/ML +CAMPHOR 10MG/ML, 外用液劑, 120.00ML",5003
"CHLORPHENIRAMINE , 外用軟膏劑 , 5.00  MG/GM , 5.00 GM",4763
"DIPHENHYDRAMINE 0.25MG/GM + DIBUCAINE 0.25MG/GM + CETRIMIDE 1.25MG/GM +BENZOCAINE 10MG/GM + LITHOSPERMI EXTRATE 0.09MG/GM, 外用軟膏劑, 20GM",441
"DIPHENHYDRAMINE 0.5MG + DIBUCAINE 0.5MG + CETRIMIDE 2.5MG + BENZOCAINE 20MG +LITHOSPERMI EXTRATE 0.18MG, 栓劑",910
"DOXEPIN , 外用軟膏劑 , 50.00  MG/GM , 1.00 GM",18092
"DOXEPIN , 外用軟膏劑 , 50.00  MG/GM , 8.00 GM",20733
"DOXEPIN , 外用軟膏劑 , 50.00  MG/GM , 15.00 GM",112252
"DOXEPIN , 外用軟膏劑 , 50.00  MG/GM , 500.00 GM",22
"LIDOCAINE , 局部貼片 , 700.00 MG",377485
"LIDOCAINE 30MG/GM + CAMPHOR 5MG/GM + CHLORPHENIRAMINE 10MG/GM +HEXACHLOROPHENE 1MG/GM + MENTHOL 10MG/GM + METHYL SALICYLATE 10MG/GM, 外用軟膏劑, 1.00GM",629516
"LIDOCAINE 30MG/GM + CAMPHOR 5MG/GM + CHLORPHENIRAMINE 10MG/GM +HEXACHLOROPHENE 1MG/GM + MENTHOL 10MG/GM + METHYL SALICYLATE 10MG/GM, 外用軟膏劑, 5.00GM",556740
"LIDOCAINE 30MG/GM + CAMPHOR 5MG/GM + CHLORPHENIRAMINE 10MG/GM +HEXACHLOROPHENE 1MG/GM + MENTHOL 10MG/GM + METHYL SALICYLATE 10MG/GM, 外用軟膏劑, 450.00GM",69
"ACITRETIN , 一般錠劑膠囊劑 , 10.00 MG",412623
"ACITRETIN , 一般錠劑膠囊劑 , 25.00 MG",154782
"ARACHIS OIL 3MG/ML + COAL TAR 1MG/ML + JUNIPER TAR 3MG/ML, 外用液劑, 65.00ML",82792
"ARACHIS OIL 3MG/ML + COAL TAR 1MG/ML + JUNIPER TAR 3MG/ML, 外用液劑, 150.00ML",380896
"ARACHIS OIL 75MG/ML + COAL TAR 25MG/ML + JUNIPER TAR  75MG/ML, 外用液劑, 1.00ML",897049
"ARACHIS OIL 75MG/ML + COAL TAR 25MG/ML + JUNIPER TAR  75MG/ML, 外用液劑, 350.00ML",20869
"CALCIPOTRIOL , 外用軟膏劑 , 0.05  MG/GM , 30.00 GM",51440
"CALCIPOTRIOL , 外用液劑 , 0.05  MG/ML , 30.00 ML",5464
"CALCIPOTRIOL 50MCG/GM + BETAMETHASONE 500MCG/GM, 外用軟膏劑, 30.00GM",107653
"CALCITRIOL , 外用軟膏劑 , 0.003  MG/GM , 30.00 GM",20346
"METHOXSALEN , 一般錠劑膠囊劑 , 10.00 MG",9535
"TAZAROTENE , 外用軟膏劑 , 0.50  MG/GM , 30.00 GM",3
"TAZAROTENE , 外用軟膏劑 , 1.00  MG/GM , 15.00 GM",480
"TAZAROTENE , 外用軟膏劑 , 1.00  MG/GM , 30.00 GM",10488
"ACETAMIDOCAPROIC ACID 50MG/GM + NEOMYCIN 4MG/GM, 外用軟膏劑, 1.00GM",62404
"ACETAMIDOCAPROIC ACID 50MG/GM + NEOMYCIN 4MG/GM, 外用軟膏劑, 5.00GM",6041
"ACETAMIDOCAPROIC ACID 50MG/GM + NEOMYCIN 4MG/GM, 外用軟膏劑, 10.00GM",7828
"ACETAMIDOCAPROIC ACID 50MG/GM + NEOMYCIN 4MG/GM, 外用軟膏劑, 15.00GM",5630
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 1.00 GM",79544
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 2.00 GM",30061
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 3.00 GM",7154
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 3.50 GM",5561
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 4.00 GM",132
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 5.00 GM",61512
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 6.00 GM",1252
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 6.50 GM",1329
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 7.50 GM",111
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 8.00 GM",786
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 10.00 GM",4889
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 100.00 GM",17
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 450.00 GM",20
"ACYCLOVIR , 外用軟膏劑 , 50.00  MG/GM , 500.00 GM",171
"ALLANTOIN 2.5MG/GM + MAFENIDE 50MG/GM, 外用軟膏劑, 20.00GM",54
"BACITRACIN 500IU/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 1.00GM",395919
"BACITRACIN 500IU/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 15.00GM",3541
"BACITRACIN 500IU/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 30.00GM",831952
"BACITRACIN 400IU/GM + NEOMYCIN 3.5MG/GM + POLYMYXIN 5KIU/GM, 外用軟膏劑,10.00GM",264796
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 1.00 GM",316778
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",489115
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 8.00 GM",45297
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 10.00 GM",37472
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",12654
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 20.00 GM",1237
"FUSIDIC ACID , 外用軟膏劑 , 20.00  MG/GM , 50.00 GM",1452
"GENTAMICIN , 外用軟膏劑 , 1.00  MG/GM , 1.00 GM",952298
"GENTAMICIN , 外用軟膏劑 , 1.00  MG/GM , 5.00 GM",205636
"GENTAMICIN , 外用軟膏劑 , 1.00  MG/GM , 10.00 GM",118
"GENTAMICIN , 外用軟膏劑 , 1.00  MG/GM , 15.00 GM",106134
"METRONIDAZOLE , 外用軟膏劑 , 7.50  MG/GM , 1.00 GM",35794
"METRONIDAZOLE , 外用軟膏劑 , 7.50  MG/GM , 10.00 GM",35992
"METRONIDAZOLE , 外用軟膏劑 , 7.50  MG/GM , 12.00 GM",5680
"METRONIDAZOLE , 外用軟膏劑 , 7.50  MG/GM , 15.00 GM",51102
"METRONIDAZOLE , 外用軟膏劑 , 7.50  MG/GM , 20.00 GM",371
"METRONIDAZOLE , 外用軟膏劑 , 7.50  MG/GM , 30.00 GM",3
"MUPIROCIN , 外用軟膏劑 , 20.00  MG/GM , 3.00 GM",10
"MUPIROCIN , 外用軟膏劑 , 20.00  MG/GM , 5.00 GM",6
"MUPIROCIN , 外用軟膏劑 , 20.00  MG/GM , 15.00 GM",8475
"NEOMYCIN , 外用軟膏劑 , 5.00  MG/GM , 1.00 GM",468896
"NEOMYCIN , 外用軟膏劑 , 5.00  MG/GM , 28.00 GM",344048
"NEOMYCIN 10MG/GM + TRYPSIN 2500IU/GM, 外用顆粒劑, 10.00GM",3900
"NEOMYCIN 5MG + TYROTHRICIN 500MCG, 外用軟膏劑, 450.00GM",3492
"NEOMYCIN 5MG + TYROTHRICIN 500MCG, 外用軟膏劑, 10.00GM",1299
"NEOMYCIN 5MG + TYROTHRICIN 500MCG, 外用軟膏劑, 40.00GM",8
"OXYTETRACYCLINE 5MG/GM + POLYMYXIN 10000IU/GM, 外用軟膏劑, 5.00GM",271
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 1.00 GM",12968672
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",392
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 15.00 GM",2
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 20.00 GM",112617
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 25.00 GM",12479
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 50.00 GM",112418
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 200.00 GM",5250
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 250.00 GM",16379
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 400.00 GM",2890
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 450.00 GM",40
"SULFADIAZINE , 外用軟膏劑 , 10.00  MG/GM , 500.00 GM",46229
"SULFADIAZINE 10MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 1.00GM",568401
"SULFADIAZINE 10MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 20.00GM",81
"SULFADIAZINE 10MG/GM + CHLORHEXIDINE 2MG/GM, 外用軟膏劑, 500.00GM",293
"SULFANILAMIDE 50MG/GM + NITROFURANTOIN 2MG/GM, 外用軟膏劑, 1.00GM",1943
"TROMANTADINE , 外用軟膏劑 , 10.00  MG/GM , 5.00 GM",938
"BECLOMETHASONE , 外用軟膏劑 , 0.25  MG/GM , 5.00 GM",11
"BECLOMETHASONE , 外用軟膏劑 , 0.25  MG/GM , 10.00 GM",1176
"BECLOMETHASONE , 外用軟膏劑 , 0.25  MG/GM , 15.00 GM",24
"BECLOMETHASONE 250MCG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 5.00GM",466
"BECLOMETHASONE 250MCG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 10.00GM",25005
"BECLOMETHASONE 250MCG/GM + NEOMYCIN 5MG/GM, 外用軟膏劑, 15.00GM",21195
"BETAMETHASONE , 外用軟膏劑 , 1.00  MG/GM , 1.00 GM",23077
"BETAMETHASONE , 外用軟膏劑 , 1.00  MG/GM , 5.00 GM",256
"BETAMETHASONE , 外用軟膏劑 , 1.00  MG/GM , 10.00 GM",1711
"BETAMETHASONE , 外用液劑 , 0.50  MG/GM , 10.00 GM",82574
"BETAMETHASONE , 外用液劑 , 1.00  MG/ML , 1.00 ML",1135042
"BETAMETHASONE , 外用液劑 , 1.00  MG/ML , 10.00 ML",127855
"BETAMETHASONE , 外用液劑 , 1.00  MG/ML , 25.00 ML",42396
"BETAMETHASONE , 外用液劑 , 1.00  MG/ML , 200.00 ML",17
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 1.00GM",391935
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 5.00GM",165651
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 10.00GM",39944
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 15.00GM",4718
"BETAMETHASONE 0.5MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 5.00GM",186902
"BETAMETHASONE 0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑, 1.00GM",423533
"BETAMETHASONE (DIPROPIONATE)0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑,5.00GM",21493
"BETAMETHASONE  (DIPROPIONATE)0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑,10.00GM",26303
"BETAMETHASONE (DIPROPIONATE)0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑,15.00GM",33067
"BETAMETHASONE 0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑, 20.00GM",1063
"BETAMETHASONE (DIPROPIONATE) 0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑,25.00GM",56
"BETAMETHASONE 0.5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑, 30.00GM",291
"BETAMETHASONE(VALERATE)  1MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 1.00GM",795917
"BETAMETHASONE (VALERATE) 1MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 5.00GM",124107
"BETAMETHASONE (VALERATE)1MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 10.00GM",107483
"BETAMETHASONE (VALERATE) 1MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 15.00GM",4924
"BETAMETHASONE 1MG/GM + GENTAMICIN 1MG/GM, 外用軟膏劑, 20.00GM",2305
"BETAMETHASONE  (17-VALERATE) 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 1.00GM",14242
"BETAMETHASONE (17-VALERATE) 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 5.00GM",69760
"BETAMETHASONE(17-VALERATE)  1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 10.00GM",595
"BETAMETHASONE 1MG/GM + NEOMYCIN 3.5MG/GM, 外用軟膏劑, 15.00GM",6344
"BETAMETHASONE (DIPROPIONATE)5MG/GM + SALICYLIC ACID 30MG/GM, 外用軟膏劑,1.00GM",26013
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 1.00GM",348160
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 5.00GM",46717
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 10.00GM",151563
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 16.00GM",85395
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 20.00GM",613
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 100.00GM",100
"BETAMETHASONE 0.5MG/GM + GENTAMICIN 1MG/GM + CLOTRIMAZOLE 10MG/GM, 外用軟膏劑, 450.00GM",2
"BETAMETHASONE 1MG/GM + NEOMYCIN 5MG/GM + DIPHENYLPYRALINE 1MG/GM +BUPIVACAINE 1MG/ML, 外用軟膏劑, 6.00GM",28
"BETAMETHASONE 1MG/GM + NEOMYCIN 5MG/GM + NYLIDRIN 1MG/GM +DIPHENYLPYRALINE 1MG/GM, 外用軟膏劑, 1.00GM",137476
"BETAMETHASONE 1MG/GM + NEOMYCIN 5MG/GM + NYLIDRIN 1MG/GM +DIPHENYLPYRALINE 1MG/GM, 外用軟膏劑, 5.00GM",114327
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 0.50  MG/GM , 5.00 GM",355857
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 1.00  MG/GM , 1.00 GM",180087
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 1.00  MG/GM , 5.00 GM",5982
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 1.00  MG/GM , 10.00 GM",41064
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 1.00  MG/GM , 15.00 GM",343
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 1.00  MG/GM , 20.00 GM",2896
"BETAMETHASONE 17-VALERATE , 外用軟膏劑 , 1.00  MG/GM , 1000.00 GM",145
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 1.00 GM",1183701
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 5.00 GM",259867
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 10.00 GM",175284
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 12.00 GM",10
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 15.00 GM",17639
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 30.00 GM",11
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 450.00 GM",126
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 900.00 GM",735
"BETAMETHASONE DIPROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 1000.00 GM",5
"CLOBETASOL PROPIONATE , 外用液劑 , 0.50  MG/GM (0.45MG/ML) , 25ML",73653
"CLOBETASOL PROPIONATE , 外用液劑 , 0.50  MG/GM (0.45MG/ML) , 60ML",10873
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 1.00 GM",4060603
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 4.00 GM",132
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 5.00 GM",457348
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 6.00 GM",7189
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 7.00 GM",447432
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 10.00 GM",470115
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 15.00 GM",24255
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 20.00 GM",94199
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 25.00 GM",80183
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 450.00 GM",179
"CLOBETASOL PROPIONATE , 外用軟膏劑 , 0.50  MG/GM , 1000.00 GM",263
